Australia,Brazil,China,Germany,India,South Africa,United States
19666.03288,205538.737,1640956.579,85810.92198,1204273.206,107913.8338,618314.0098
20991.59771,205440.5229,1666270.221,85291.85973,1180992.881,107919.1384,613495.7435
23282.10128,202173.6365,1671014.831,84232.53667,1163016.419,109072.9789,613665.587
26267.60571,189901.7619,1666658.01,85028.39173,1137578.814,111706.3181,627271.1682
28772.92668,184779.2623,1659384.58,88094.31131,1127853.193,112893.5893,660116.4026
30129.86894,193050.2081,1591778.947,87748.77454,1129392.657,113673.9046,682869.8681
30146.67061,195319.1616,1562463.05,85978.69355,1107035.726,116278.0887,683199.8101
28986.52855,196605.1751,1610642.413,81357.10143,1063991.34,113358.1497,674397.1815
27626.21812,192771.9174,1625917.732,77333.00627,1029912.537,103999.2201,654801.1352
26551.95399,183578.705,1588379.54,73597.51457,981525.0006,96132.1951,626023.7927
25561.29119,173130.5322,1501792.812,69024.982,930025.7099,91108.70362,598837.6892
24400.96791,165811.6368,1363081.572,66075.35174,890668.3098,86959.89206,582134.5517
23141.73983,160947.2399,1316200.857,64390.97356,862025.9657,85793.28649,574916.2013
22356.28862,157999.3008,1271347.739,62987.02224,847176.0552,85660.10575,574455.3963
22021.44892,156940.1684,1238566.857,63062.4286,839755.3001,86634.90562,578727.9358
22061.58705,155360.754,1221216.717,64642.32809,859098.3732,88943.07134,593356.7547
22122.82893,157237.7453,1231200.915,68447.16942,913570.8123,93217.47349,628330.602
21627.33145,170129.9677,1296153.063,77710.64374,977727.4531,97778.9708,684398.46
20512.17681,184061.2189,1405359.743,85446.00365,1062236.762,102381.1595,717600.0874
19267.39558,192657.7656,1419400.571,88977.08053,1134852.702,107862.8181,711549.7594
18794.75289,197725.1802,1461742.206,88949.21955,1191602.092,110146.4848,688054.2726
18588.12391,197664.4301,1513992.271,90200.23829,1221299.716,110163.0344,665866.0241
18825.35698,194165.4573,1557559.077,90497.32117,1220948.969,110952.6386,643769.6581
19269.59823,201543.2229,1507680.287,90006.72559,1209440.014,110689.8574,632363.69
19732.31039,206137.3797,1462828.866,89188.15777,1176025.679,109719.1227,624971.3196
21466.02411,205707.3021,1479682.177,87709.10292,1144517.582,108806.426,620416.1716
24026.72588,202275.6103,1499707.389,86670.37276,1125006.373,109296.6186,620794.8391
27595.30498,189603.5235,1536749.528,86463.53524,1095792.416,110209.5214,635257.991
31044.14791,185054.5952,1621106.317,88261.17438,1073289.9,111007.3855,669890.7591
32505.6287,192319.6929,1678837.157,87331.16262,1076388.085,110199.6308,694247.9931
32253.82127,194638.2145,1700870.256,84713.13864,1062580.595,113228.2027,695345.0153
30851.89236,197183.0298,1652124.008,79835.64943,1016891.839,111820.9125,686682.9948
28993.65134,193520.4699,1611584.28,75175.89987,974197.6188,104678.0824,667116.1839
27196.66708,184784.2811,1550509.223,71110.01324,932986.1285,97882.8582,634585.5776
26100.01302,173709.1505,1454744.997,65661.6767,891337.9483,93829.19366,605577.1365
24827.7298,166538.4816,1389698.488,60829.31017,853462.5669,91849.07383,587046.0927
23645.62471,161253.3808,1339380.193,58492.31873,828346.5677,90147.15146,576549.2052
22965.56406,158054.299,1290667.213,57972.95365,812246.101,89064.16736,572640.0195
22861.21025,157158.7153,1255004.235,58245.50675,809560.1805,89726.7331,575503.6929
23421.55431,156102.8292,1235217.907,60246.04653,832908.2255,90561.44454,588498.1158
24803.39425,158576.78,1244080.156,64707.74084,900469.5997,92025.05925,621772.1356
25615.41344,172106.6263,1308859.488,74864.58366,994180.606,94425.87383,673830.5723
25451.68202,186872.4711,1418694.192,82612.35989,1105513.709,99994.68327,703416.7598
24323.82949,195884.3606,1432341.725,85786.99787,1165808.507,105126.8437,697437.432
23318.91493,200943.1856,1477796.299,86604.96002,1216255.554,107280.1872,678662.7602
22928.63761,201291.9729,1534474.253,87965.30284,1241017.834,107301.9903,660699.7177
22873.24145,198197.8735,1581060.101,89354.41516,1234757.04,106643.6087,645273.1911
23344.23876,206310.3941,1530319.253,88824.14795,1220407.856,105881.2823,633478.8103
24271.58303,210458.4308,1483228.958,88388.9715,1194163.041,104271.1711,625645.1251
25691.01117,210073.523,1500354.255,86717.00963,1167557.722,102437.0184,621432.4485
27948.43109,206744.99,1520898.827,86257.90907,1162872.901,101651.9066,624557.848
30812.33065,193567.8848,1559250.605,86710.34722,1149924.769,101923.9533,635313.6774
33144.57836,186878.5627,1646865.213,89481.30377,1133493.522,102297.9717,663993.5687
33748.2712,195981.765,1707057.8,88961.03018,1130608.771,104852.8921,680805.2946
32884.60213,198407.9152,1731888.013,86633.42667,1100830.375,111417.7198,676297.4801
31347.3717,201117.1834,1681736.577,81971.86009,1052827.64,108460.8547,663019.0565
29412.87381,197506.0535,1640138.248,77076.50352,1014008.509,101536.8402,638771.8032
27810.71822,188848.0876,1576758.473,72407.06318,975227.31,95358.48771,604833.723
