Australia,Brazil,China,India,South Africa,United States
27112.6664,79437.933,770239.4452,175987.82,54209.067,437599
25968.37061,77960.449,755622.2955,173774.07,50610.063,407971
24901.73302,74232.534,733556.1131,173595.94,47877.496,381837
24137.75595,70050.541,696552.23,170511.88,45067.97,361335
23276.44081,66537.267,663994.4728,166785.28,42928.312,345771
22135.82942,64322.191,644791.0735,162946.15,41740.704,336205
21451.49748,63124.709,626227.1185,159038.53,41970.371,331760
21251.59296,62441.141,612798.9199,156415.44,41029.29,333199
21686.67635,62260.227,604943.9539,156145.92,41785.93,345248
22918.28631,62057.788,607536.3064,158387.29,43913.532,369740
23414.19969,66743.01,629020.6591,161800.65,46591.404,389079
21804.69351,71787.475,665851.8591,165379.42,49408.601,400933
19504.15477,74582.691,670540.9958,167660.44,52275.027,410877
16980.01609,76557.423,688269.4656,173203.01,52547.298,422299
15615.0793,76649.317,709106.335,176109.74,52114.553,435097
14867.03761,76030.6,726315.4222,176633.73,50902.884,449007
14940.72359,79613.698,708606.6944,176179.79,50358.143,462517
15921.12407,82417.075,690887.4849,174891.25,49435.605,473740
17864.70095,83160.522,696276.6152,176018.51,48523.474,481858
21225.2298,82679.821,703360.2682,174967.87,48429.564,485557
25224.61733,78604.895,717437.4949,170281.73,49074.383,484554
28756.03581,79417.568,749258.5296,166857.74,49913.001,477704
29810.54422,80371.578,770906.1943,172967.76,52779.87,473573
28767.79532,79441.784,780783.6395,179463.09,52583.17,461002
27170.79694,80590.908,763474.2082,174649.53,49849.994,437737
25913.51704,79612.179,749094.3328,171974.1,47513.882,409938
24873.46129,76605.064,727386.8486,170918.2,44850.671,382446
24122.87019,72405.445,691022.0516,168484.21,42520.493,361600
23115.89506,68413.249,636980.8833,163880.1,40834.339,346695
22084.86096,65836.763,620186.1983,159178.94,39620.212,337923
21502.80259,64447.333,603785.434,155904.31,38974.21,333898
21516.80672,63955.161,592068.9418,153598.26,39228.728,335802
22447.40562,63645.681,585455.552,153725.5,39878.648,347515
24170.51163,63656.009,588242.7495,158658.83,41522.617,369986
25614.08026,68436.288,608786.0623,165314.41,44193.221,390383
25078.6531,74020.053,643493.078,172527.03,47410.661,403301
23765.83175,77203.773,647625.1993,176437.64,50008.408,412665
22680.20721,79280.284,663363.8351,183723.69,51099.571,420312
22065.37908,79079.793,681850.5132,188051.21,50994.758,427428
22407.9647,78356.211,696933.2931,189786.86,50455.338,434125
23075.19257,82073.264,680675.465,188741.11,49737.407,441623
23648.8393,84451.858,664419.7554,185652.02,48861.026,448900
25454.10065,84747.863,669548.5268,187296.26,48348.279,454063
27973.99889,82837.525,676203.811,186424.09,48338.794,456389
30465.36826,78128.662,689130.9157,181821.94,49197.513,455605
32178.60257,78705.253,718518.8996,177909.91,51295.776,448977
32484.63447,79605.568,738489.5337,181496.87,54153.719,446205
31234.97314,78561.032,747119.5831,187454.66,54854.851,435072
29240.31758,79235.326,731381.7039,182203.59,51869.776,411059
27607.48102,78640.472,718128.7478,178635.17,48629.475,391591
26220.77963,76242.802,697801.684,177980.17,45047.711,365261
25413.48823,72616.363,664218.3417,175036.04,42236.063,353565
24412.39148,69506.214,610217.4541,171547.26,41015.826,340160
23274.56307,66949.001,594293.4571,166549.66,40119.646,331551
22463.2927,65340.523,578710.883,163228.47,39857.565,326471
22382.46605,64267.085,567636.4643,161529.7,40500.915,325517
23175.1334,62924.726,561501.274,161537.83,42214.846,329729
25134.23486,61087.487,564586.1601,165873.42,46304.561,338399
27191.60711,62675.053,585178.1002,171612.29,49301.078,348036
27821.4826,65135.629,619458.6769,176480.81,50846.821,361152
26801.90117,66878.784,623515.8331,180439.11,52991.502,373215
25560.75131,68063.04,638557.2159,187189.97,53330.269,381947
25122.04554,68249.426,656161.1664,191785.99,53663.265,388561
24228.65864,67764.642,670392.3846,191802.16,53738.028,395364
24629.17315,67934.67,654274.1832,190838.75,53256.892,401990
25164.42063,68622.797,638777.6428,187336.54,52599.2,410082
25719.4566,69047.856,644015.2622,189194.39,52727.204,418687
27025.38502,69193.469,650610.0523,188507.17,53710.237,426732
29546.64187,70485.361,663243.1954,184018.29,54805.028,430948
31362.80512,75582.401,691660.9882,180353.44,56505.334,429040
32103.23461,76501.892,711049.1357,183254.29,59113.204,428755
31213.12914,74448.057,718917.5216,187036.31,58513.279,418286
29446.29167,72979.336,703578.2473,182736.45,55345.135,401283
27666.38545,70787.592,690771.4716,180165.99,50481.143,381984
26135.89213,68323.539,671408.9997,179638.21,46477.9,362263
25302.91308,65313.747,638758.7336,177005.85,43582.903,344999
24326.25912,62522.944,579101.5578,172896.2,42009.789,333311
23090.79808,60238.168,563751.3242,168939.99,41343.828,326041
22328.84027,58654.891,549158.0052,165482.72,41319.291,321522
22196.42395,57344.068,538622.876,163054.93,41826.225,319412
23192.57529,55610.671,532980.9417,162665.57,43465.418,321506
25463.90827,52705.449,536354.9507,167230.48,47411.479,327444
27487.41344,52697.607,556837.6426,174500.73,50088.193,333930
26504.06699,53706.395,591194.2091,179776.15,52080.3,345961
24188.35445,54548.405,594271.348,182292.37,54099.09,359551
21823.20162,55396.772,608080.4531,188776.18,54146.527,370511
20278.79372,56387.104,624324.718,193439.31,53805.958,380462
19766.48181,56505.963,637971.4039,195464.25,53162.654,390476
20559.66419,56705.175,622066.3947,195001.49,52439.289,399356
21341.05706,57421.829,606797.5644,192622.91,52055.881,406855
22514.24067,58460.047,612292.4638,195191.94,52226.983,416476
24738.4228,60057.506,618737.9462,193630.32,52689.207,425518
27762.65683,62656.827,631139.2728,189668.56,53775.034,432220
30379.70032,68999.683,658961.3582,182945.46,55389.883,434710
31550.03225,70720.089,678512.3224,185468.73,58211.778,437948
31028.80023,70137.958,685715.7553,189103.59,58153.424,428719
29574.94251,69430.935,670400.6493,184902.29,54627.422,408862
27689.55151,68200.291,657861.2809,182245.01,50673.049,384830
26196.21402,65431.914,639269.931,181831.22,47070.023,362006
25478.91359,62378.54,607909.2303,178542.07,44125.647,345326
24528.55783,59950.075,583799.5938,175185.85,42325.148,334490
23328.9602,58398.882,567275.9707,171010.36,41659.502,329178
22501.16483,57426.39,551520.8828,167274.12,41187.672,327490
22348.67391,57325.348,540113.226,165534.02,41695.739,331259
23315.28346,57499.125,533830.4759,165771.18,44095.237,345145
25489.6946,58584.018,537063.1305,170925.93,47818.726,372442
27123.39014,63760.075,558005.8551,179167.15,50419.745,395418
25495.82459,69093.494,593861.446,183924.07,51813.002,407717
22920.78257,72034.444,597279.0323,185138.64,53151.786,415718
20696.46444,74162.887,612069.5636,191385.89,52766.649,422632
19991.43325,74675.203,629447.2391,198083.12,52601.23,430818
19360.11584,74313.279,644379.6907,199007.43,52661.68,440934
19500.20532,77778.555,627820.433,199472.92,51878.77,451312
19349.70348,80045.252,611253.918,197207.13,51433.197,460249
20324.01065,80715.163,616924.1786,198771.42,51650.943,467359
22852.15836,80211.824,623670.7057,197545.78,52469.558,473515
26004.0241,76247.518,636691.4102,192413.76,54273.563,476291
28980.10046,77175.245,666014.0455,186417.84,55870.088,472619
30426.38662,78181.8,686659.4776,187791.73,58145.69,471244
30171.37471,77328.788,694363.2212,189913.54,57398.294,458757
29064.97941,78461.638,678106.4124,186006.68,53937.388,435306
27672.08061,77019.712,664820.0439,182713.94,50203.055,407633
26543.39964,73147.051,645213.7612,181108.04,46753.841,382180
25811.46928,69124.801,612310.7703,179552.45,44264.486,361684
24797.9229,65979.883,600878.2583,177417.21,43115.605,348374
23647.011,63737.801,583149.2272,173743.93,42411.431,340273
22717.53064,62377.443,566099.9125,171201.12,42133.656,336741
22313.28462,62168.471,553844.0791,169334.28,42533.472,340588
22584.50744,61764.874,546905.6197,169756.72,44273.021,353335
23476.74796,62012.516,549944.2864,173749.73,48124.358,379198
23925.71622,67088.361,571401.0513,180653.52,50817.503,399827
22870.91966,72539.57,608391.7357,184663.91,52148.318,410545
21149.29568,75460.873,612545.1101,185293.8,53455.59,417488
19326.59786,77330.736,628620.4028,193771.06,53130.687,426229
18228.49879,77304.115,647306.6401,199688.88,53173.212,436569
17712.15778,76557.672,663384.2901,200441.24,52858.545,447975
17144.70321,80027.475,646209.1527,199558.21,52143.722,460419
16693.31197,82435.531,628556.1377,198547.67,51619.392,472506
17755.56895,83079.36,634337.8329,199429.19,52612.356,482535
20296.84555,82286.138,641417.9488,197212.21,53610.658,488877
23582.50295,77858.881,655008.3006,190992.45,54747.151,490943
26928.20422,78274.362,685817.3918,183520.36,55818.672,486130
28788.73333,79090.57,707198.0279,186665.65,58469.091,482267
28736.03252,78283.331,715574.0541,189550.3,57185.184,467746
27692.34728,79631.086,698576.2556,185305.59,53370.565,443619
26688.9443,78364.315,684564.8037,182739.65,50233.925,415050
25676.78112,74915.448,663900.3539,180467.62,46691.989,387374
25035.90542,70968.518,629231.5043,178054.38,43357.028,366567
24117.42755,67569.186,622361.1169,176612.98,42230.707,352199
22982.49682,65082.877,603371.9639,174349.32,41266.118,342466
22205.84878,63674.749,585070.5172,172016.43,41085.897,338344
21855.86838,63190.805,571836.6837,170194.05,41937.039,341040
22007.13931,62968.995,564090.1806,170708.01,44118.215,354858
22694.03953,63155.933,566791.9345,172857.27,47472.05,377731
22896.71905,68165.21,588466.9775,178505.43,50499.511,396862
21607.26762,73409.993,626167.6538,181920.36,52243.208,408519
19192.94933,76209.994,630151.3606,185226.31,53814.252,418465
17032.38241,78164.71,647079.2274,193417.27,53901.997,430409
15692.69865,78311.608,667089.9696,198790.9,53497.669,445174
15301.89685,77588.189,684227.7613,199438.52,53140.074,461649
15056.69798,81335.074,666627.1394,199310.95,52534.984,478752
14776.00663,83928.77,648419.1331,197759.5,51586.582,493695
16103.41607,84529.838,654222.877,196781.38,50942.826,504847
18908.46222,83629.961,661450.9034,192808.7,51026.026,511179
22830.16559,79333.306,675503.4415,187655.01,51720.595,511344
26900.48826,79922.927,707419.4739,179974.7,52824.028,503060
29084.3429,80220.15,729675.7092,180737.79,56306.346,495791
28933.30296,79608.558,738828.0862,184190.88,55855.489,479371
27702.87883,80480.21,721145.4834,181521.03,53202.002,452845
26289.1563,79212.274,706755.5314,179648.46,49637.216,423351
25097.61667,75714.742,685390.9104,180626.84,46740.01,397110
24539.50101,71824.029,649266.7572,179342.55,44897.423,375187
23798.91511,68446.357,635016.5442,175246.73,43243.662,359626
22798.18128,65677.787,616153.9153,172709.8,42315.511,348990
22112.19326,64259.091,597982.894,171066.99,41897.311,343515
22162.31175,63864.244,584922.7119,169885.54,41850.951,345268
23310.75121,63576.37,577407.2534,170330.96,42513.802,357522
25663.42852,63205.402,580298.7889,173539.08,43984.652,379555
27512.83946,67473.213,602293.4839,181912.48,46256.325,398955
25749.76399,72523.365,640369.2537,186895.53,48781.506,411483
22699.0772,74951.077,644650.0501,191156.59,51468.775,421417
20131.55112,76754.225,661811.6348,198919.46,52072.77,432598
18354.68235,76532.497,681665.295,204675.19,50648.301,433326
17406.64916,75693.675,698698.8434,207443.66,49740.588,458732
16654.28588,78786.067,680997.9877,208135.06,49950.136,472375
16868.98607,80927.246,662810.0719,205701.35,48855.641,483206
18096.18634,81306.672,668540.8032,205282.94,48093.265,490661
21031.74089,80839.491,675832.127,202009.11,48038.361,494537
25135.79357,77264.241,689930.7827,195753.39,49124.119,494157
28988.25172,78089.336,721783.8485,187420.65,50748.244,489428
30821.63197,78627.228,743800.8642,189314.23,53976.015,486521
30357.97344,77541.336,752749.3544,191108.44,53563.15,472659
28874.67935,78849.756,735149.5952,187080.81,49674.808,450312
27333.98279,77305.516,720678.6056,184306.73,46731.959,424056
26017.81821,73977.782,699224.0234,182866.56,44542.366,397617
25348.93056,70128.751,662992.2715,182177.31,42149.489,376558
24537.35256,66800.474,650303.6916,179149.05,40979.995,363750
23449.85551,64391.533,630720.1752,175279.34,39789.005,354399
22652.62623,63177.019,611713.0541,173037.14,39077.394,349541
22482.88575,62744.914,596186.2893,171677.73,39469.794,351325
23406.81587,62630.283,584934.8441,172443.65,40059.96,363292
25639.03442,62887.929,581591.5047,175963.36,41224.426,386161
27271.11601,67339.843,593802.1996,183810.46,44049.215,405641
25526.53175,72221.059,612502.0823,189666.55,47006.745,417771
22721.11752,74725.073,645158.8874,192779.77,49778.103,427229
20258.40075,76170.166,698951.0005,201608.48,51009.069,436685
18567.62839,75796.134,730856.2063,208144.31,50658.375,446428
17705.35261,74585.043,753286.7119,209367.23,50252.02,455763
17244.77329,76973.161,739389.2536,210197.77,49696.8,465287
17301.04568,78434.482,740798.8556,207607.97,49173.891,473134
18777.79097,78339.4,751748.1202,207407.17,48274.014,478200
21738.18727,76814.608,754973.9231,202332.1,48058.505,480970
25759.63449,73963.06,754623.3016,194648.85,49531.17,480193
29116.4306,75858.158,754329.5846,187597.88,51772.703,474825
30729.88069,76095.891,729357.4724,190180.56,55160.345,469756
30397.42232,75087.534,718901.1094,191559.68,55352.687,455874
29094.3557,75257.208,734085.2442,188130.85,52295.044,437423
27558.17108,74159.386,737630.4496,185560.59,49023.098,414768
26239.3579,71196.533,723383.9052,183671.91,45443.382,391126
25503.04324,67549.232,690692.5996,182329.85,42748.728,370896
24435.27707,64367.213,659386.5016,180626.17,40934.004,356102
23391.04241,62054.822,639057.4962,178574.68,40152.155,345600
22769.63175,60736.731,619339.1436,176396.24,39999.887,338681
22686.51168,59906.942,603222.8316,175284.85,40525.552,335706
23643.88926,58794.243,591470.9583,174940.68,42635.646,338878
25746.20292,57636.026,587861.9364,178553.68,48087.395,348337
27415.49207,59652.341,600176.9591,184731.17,51526.565,357040
25775.34776,62172.676,619348.6994,189849.19,50765.92,370465
22473.83255,63709.357,653846.112,193291.89,50802.77,387965
18958.29223,64463.44,710313.134,202557.98,51094.53,402307
16942.27492,64269.138,743406.5011,208337.24,51471.736,415668
16260.82124,63669.518,766561.8136,209001.39,51557.061,426925
16270.32702,63676.323,751358.2813,208805.36,51137.851,437559
16922.4663,63811.383,752686.372,206256.59,50897.082,446556
18758.66649,64120.661,764777.5645,206880.46,51194.832,454401
22134.5324,64439.45,768247.177,202885.29,52969.2,461159
26481.76492,66125.119,767950.1083,194310.29,54514.184,463043
29751.37532,71694.102,767544.3541,186795.81,56465.879,461909
30669.28251,73408.316,740911.1313,190136.19,60472.537,458386
29908.79282,70972.128,730347.6023,192700.38,60365.234,445918
28251.48641,68835.686,745854.5338,188474.92,55565.094,427909
26689.37665,66103.404,749447.4609,184643.63,50985.071,407199
25493.39489,63297.599,734750.1726,183573.11,47051.611,386015
24947.24397,59903.401,701223.8358,182685.13,44165.365,367624
23874.34767,57139.637,667955.1392,180772.08,43147.671,351328
22724.79665,55167.138,647323.6158,179302.07,42634.944,341216
21996.04258,53627.453,627237.8783,177341.31,42978.669,334186
21902.29732,52641.484,610862.1646,174957.08,43574.726,330596
22950.26193,50795.505,598890.7378,174186.69,46157.749,331623
24825.82733,48628.862,595177.515,178071.38,51356.188,335840
26146.31362,49056.733,607546.5052,185368.71,53154.982,342398
25015.87691,50305.734,627058.5078,188783.78,52087.467,355935
23601.18893,51449.944,662702.2681,192636.96,52071.444,375515
22093.37559,52671.335,720691.4995,201369.4,51470.883,393524
21017.30028,53574.111,754330.3044,207139.52,50963.961,409774
20610.86077,53427.893,777704.925,208154.05,51356.44,424991
20326.45435,53235.926,761694.5234,206737.56,50683.421,436852
19875.32599,53506.387,762996.3703,203801.08,50148.732,446720
21808.36569,54247.626,775715.9446,206185.19,51504.227,457503
24332.37378,55592.17,779334.2725,203873.1,52568.911,465064
28406.98948,58522.517,779056.5269,195506.36,53589.351,470992
31273.58172,64847.743,778503.8274,188130.79,55093.456,471297
32254.90856,66763.544,750995.3175,191332.68,59028.376,468289
31595.96807,65663.072,740408.9889,191907.27,58853.129,455667
29484.05083,64218.12,756039.7394,186140.24,54318.899,434540
27515.97272,62541.232,759620.3378,179902.46,50835.247,409739
25972.94489,59812.61,744706.0505,177944.18,47288.752,386364
25111.19766,56761.946,710693.767,177681.24,44956.485,367371
24165.83964,54490.839,671700.9992,176769.43,43208.268,353824
22898.82397,52774.465,651373.1663,174871.01,42700.925,344893
22118.47011,51667.107,631550.3727,172739.98,42520.426,339837
22083.61021,51069.097,615438.2545,170920.91,43125.026,341845
23100.89351,49953.391,603647.5239,170160.35,45323.638,354094
25119.44179,48622.232,599952.9694,173400.43,50320.694,377015
26626.27626,50044.817,612182.4565,181063.65,52883.118,397933
25038.9477,51855.446,631556.2298,185898.41,52291.209,412668
22518.11875,53394.371,666765.2792,188430.45,52018.349,427752
20462.28203,54969.395,724037.6041,195611.59,52047.58,442259
19552.10306,56392.667,757112.2554,200542.33,51931.664,455784
19013.53066,56865.199,780158.3519,202020.88,51494.714,468472
18617.48767,57228.032,764155.7921,199955.28,50885.1,479767
18803.64984,58106.622,765289.2547,196576.71,50674.637,488791
20260.2247,58879.905,777959.3237,198345.02,51005.191,494784
23745.21552,59689.373,781640.2743,197314,52352.85,498170
27009.8217,61424.649,781400.3712,191221.2,53610.252,497635
29539.53122,67755.136,781001.3743,185422.16,55467.408,492482
30420.74866,71007.66,753867.7027,187803.02,59692.683,485755
29965.55615,69901.158,743299.8532,187658.04,58789.118,468861
28452.44304,68739.336,758690.2567,181859.02,54384.23,443453
26991.93838,66959.778,762151.7859,179470.01,50165.988,414804
25874.00781,63888.868,747425.0153,178764.94,46046.092,387725
25102.15863,59823.417,713878.3171,178430.94,43822.089,366851
24170.36143,57050.53,670462.4472,177355.9,42383.527,352483
22942.65138,55366.395,650629.4209,175505.11,41081.917,343054
22011.64954,54495.147,631319.4564,172179.62,40481.797,338348
21727.4096,54514.733,615683.0432,169763.5,40871.947,340146
21860.2079,54506.532,604226.0493,169932.1,43209.771,352614
22685.03585,55783.518,600660.8592,173087.25,50520.697,377456
22744.49447,61303.869,612757.8108,179507.52,51623.196,398750
21602.9882,66412.772,631796.8814,182802,50517.847,411409
20024.78388,69492.465,665745.5094,185659.46,50685.826,421579
17977.65682,71573.441,721228.0634,193881.25,50332.497,432600
17046.86666,71878.621,753509.7641,197384.09,50692.978,444964
16525.97888,71090.411,776145.7984,198324.19,50287.063,457716
16033.66755,74201.942,760942.2527,197102.27,50151.215,470589
15914.16948,76771.11,761999.8491,194550.91,49996.532,481081
17519.44938,77475.639,773944.0827,196685.49,50431.707,489660
20710.53736,77001.887,777439.9109,194864.15,52118.733,493520
24273.70268,73800.723,777211.3787,190146.56,53621.619,492831
27076.60539,75691.539,776905.1032,184006.45,54866.526,485934
28772.19499,77060.707,750928.2927,185263.66,57746.115,480151
28699.59327,76010.991,740358.4052,184260.85,57874.376,463387
27579.1881,76143.979,755591.9057,177526.4,54080.256,438765
26477.72304,74226.485,759082.2358,175055.24,50075.403,409698
25543.49159,70439.646,744672.3896,175212.93,46698.207,383162
24839.06676,67172.64,711710.9781,175253.7,44204.573,362648
24047.66187,63760.074,661890.0397,173513.78,43599.739,349059
22974.69986,61347.372,642815.0566,171763.81,43003.071,339901
22140.11849,60183.06,624425.8884,168503.09,42429.633,336030
21737.4506,59789.78,611158.3278,165894.85,42961.113,339005
21978.81063,59598.609,603566.8109,164429.79,45839.04,352070
22467.33048,60257.118,606414.6609,166322.53,51309.975,375712
21934.12492,65394.167,628483.6831,170992.57,52893.29,396914
20354.79049,70296.446,667005.2746,173447.67,52099.523,408298
18736.872,72815.226,671831.8549,175533.51,52918.908,416845
17330.15789,74864.441,689682.3816,180295.78,52536.338,426231
16463.00101,74949.197,710124.1246,181759.22,52405.33,438359
16095.33546,74036.345,727544.0684,181875.35,52150.319,451220
16417.24359,77391.18,709573.3623,181209.21,50935.024,465506
17400.63061,80122.746,690754.0403,180531.48,50498.643,479064
18871.96104,80727.26,696492.4724,182727.49,50532.777,489253
22329.12834,79473.158,703856.1593,181812.16,50715.673,495814
26198.35232,75830.995,718029.0842,177135.53,51674.417,496488
29359.2037,77210.4,750360.5577,170250.79,51965.552,490751
30533.79432,77855.779,772602.9919,172600.06,53947.936,486264
29928.24713,76491.613,781438.0932,175742.67,54611.997,470311
28449.68965,76705.293,763534.6906,171881.19,51500.807,446512
26778.30765,74823.721,748775.2128,169636.81,48769.35,418745
25301.009,71500.253,726741.1851,169678.87,46358.242,391347
24604.00252,67296.303,689926.2527,169954.4,44452.851,369586
23665.53526,64105.5,661117.1095,169077.19,42802.418,354999
22840.56886,61970.994,641912.3449,166951.46,42055.459,345542
22214.4101,60883.855,623412.7412,163002.46,41705.158,341037
22104.78671,60589.639,610090.7655,160474.66,41330.306,343348
22994.38667,60413.928,602385.0017,159994.53,41709.362,356682
25191.24522,61117.693,604959.4732,163523.08,44299.234,381811
26925.37937,65089.132,626529.625,169380.05,46564.041,403062
25808.23263,69241.607,664994.353,172892.13,49397.482,414297
23425.66042,71101.677,669653.2973,175090.14,51356.271,423759
20987.46198,72330.595,687474.4133,182113.51,51521.956,433440
20261.94666,72000.054,707791.2272,186621.31,50792.792,443591
20375.83612,70865.303,725430.4607,188060.38,50154.266,454310
20589.24435,73208.835,708085.9154,187465.84,49106.194,464883
20986.825,75033.814,688911.63,183016.29,48318.45,474424
23050.19466,75430.4,694309.3815,181074.94,48267.586,481518
24906.46561,75267.142,701573.7168,181330.12,48737.769,484076
27628.2289,72985.292,715580.2908,177825.22,49365.46,482164
30677.10709,75274.706,747867.186,174544.29,50377.227,479235
32190.28606,76254.652,770237.8248,178825.95,53272.577,477498
31987.78503,74890.532,779450.6086,175299.08,53454.275,463414
30274.63761,74959.944,761614.4456,166951.2,49958.995,442408
28283.55256,72678.39,746835.4711,161753.73,46958.343,416587
26737.27139,68855.783,724780.0715,158850.46,44522.348,391014
26077.50596,65012.48,688152.0467,156602.17,42286.342,370149
25229.30769,61799.086,662293.8909,154074.68,41175.075,355467
24080.631,59810.173,642916.8995,151314.14,40201.358,346317
23352.9755,59049.117,624103.7858,148908.68,39750.761,341558
23270.64939,58954.84,608864.9546,146832.57,39896.969,344279
24248.05625,58980.192,597743.0188,147034.01,40198.594,357495
26721.01928,59846.015,594387.9567,151583.12,41477.996,380422
28355.3354,64543.546,606643.4571,160069.82,44077.56,402441
26616.13783,68679.531,625506.1911,166501.93,46465.126,415402
23406.36526,70520.565,657057.8034,170097.62,48609.898,423778
20706.6782,72035.81,709667.1839,177250.89,50288.132,430499
19676.08557,71636.295,741111.4476,181734.92,50680.237,436242
18394.78308,70282.424,763622.4591,182945.14,50074.188,441379
17731.51269,72761.705,750415.3184,181670.69,49828.233,446793
17847.85515,74688.325,751185.3885,178405.67,48797.775,449464
18899.7815,75038.823,761475.5167,179718.15,47780.634,449558
21690.3822,74150.243,764689.2433,180248.27,48212.531,448252
25692.24535,72416.02,764459.1917,178617.5,49500.069,445966
29185.77011,74299.959,764894.5152,176920.84,50993.199,443007
30856.48696,75444.211,741243.2798,181242.97,53953.598,441694
30867.9681,73539.151,730444.6602,178376.78,54470.03,430226
29481.54706,73169.822,745482.5393,171447.54,51359.508,414779
27767.43393,71000.077,749147.9296,166859.46,47172.714,395936
26395.97859,67698.423,734836.523,165472.39,44480.135,374557
25785.29009,63873.814,702249.4574,165402.39,41888.78,356869
24906.62518,60650.187,660034.3712,163274.65,40727.401,344596
23812.83214,58521.203,640308.1198,160435.65,39894.369,336648
23086.30366,57392.037,621192.7888,156927.58,39730.968,332843
22937.1658,56919.145,605690.5827,153799.36,40559.875,333027
23892.01454,55935.101,594432.2317,153256.79,43496.089,338270
26323.29447,55309.693,591132.7639,157630.98,49699.792,349616
27716.99326,57697.657,603893.2577,165245.02,52830.369,362313
25447.16177,60101.903,623187.5436,170898.79,51926.064,374065
22315.16497,61700.138,655343.3428,174253.71,52787.251,383448
19900.19252,62861.116,708570.8893,182005.71,53161.116,388748
18309.18817,63197.142,740649.7491,184958.48,51700.617,392095
17717.68039,62643.7,763423.4363,184765.25,52641.221,396076
17596.77091,63088.843,750257.3309,183272.72,52260.438,399733
17816.04357,63822.989,751546.5671,180210.6,50490.563,403840
18860.93839,64130.802,761591.2691,182452.12,51712.372,408995
21566.53334,64467.161,764597.4203,182533.84,53598.048,414986
25388.3537,66144.111,764250.2092,180980.02,55281.04,419578
28664.72358,72145.015,764310.0458,178908.59,56490.083,423172
30236.25297,73820.114,740318.9225,182917.94,59550.44,425867
29915.94942,70933.181,729282.1036,181194.41,59543.845,416726
28578.26557,68447.812,744937.6537,173693.16,55371.267,403154
27019.50817,65644.725,748609.5164,168761.56,50792.676,387306
25733.41227,62607.669,733966.7512,166872.33,46655.451,369453
25119.23019,59434.112,700547.583,165929.01,43916.719,353024
24191.09794,56658.564,668546.2494,163772.3,42780.924,341678
23163.00877,54722.077,647545.9843,160515.21,42635.795,333909
22341.17848,53413.731,627130.226,157185.83,42458.146,329523
22342.70187,52547.487,610512.4138,154671.45,42806.76,328489
23397.28169,50571.658,598313.5869,154430.42,45208.902,330997
25581.66405,48379.406,594471.1083,158916.17,51494.834,337341
26660.91482,48956.546,607015.6092,167567.67,54204.563,346636
24690.85009,50275.73,626911.193,173420.84,53185.741,359590
21723.4404,51739.11,662894.4613,178054.59,53458.849,372268
19847.79509,53361.061,721378.685,185020.85,52698.854,382246
19087.83516,54699.538,755436.6306,188179.53,52119.969,391993
18385.59756,54975.465,779239.8096,188050.07,51565.449,401573
17795.23013,55134.261,763206.1667,186932.03,51300.954,409858
17827.65016,55618.7,764825.2079,183266.84,51147.854,417963
18958.49146,56522.495,777524.698,184218.1,51627.523,425327
21903.69838,57803.177,781075.7019,185444.44,53070.436,430938
26123.31515,60485.005,780710.9419,182898.88,55161.415,439331
29542.21316,66978.747,779981.2494,180237.05,56795.023,443819
30750.89457,69229.478,752155.6373,182889.14,59422.691,445489
30491.84537,68265.752,741318.5651,179820.14,59587.037,433918
28915.30645,66985.85,757604.8117,171362.97,55462.715,414583
27302.91905,65042.775,761366.9003,166180.71,50895.49,391811
26097.82172,62096.661,746141.7234,165035.81,46795.838,370069
25290.76872,59010.294,711610.8894,164675.39,44044.336,353558
24258.19312,56708.299,670654.609,162768.36,42903.205,342507
23165.21335,55396.688,650206.9217,159666.2,42218.339,336718
22496.6806,54640.462,630363.0199,156694.78,41714.59,334961
22432.29351,54521.994,614255.4598,153648.28,42153.862,339711
23275.96306,54701.487,602495.3223,153925.7,44632.918,354793
25128.80416,56291.396,598935.4819,158614.24,51170.092,382047
25933.88799,61507.506,611366.5829,166554.13,53854.726,405994
23869.96101,66116.405,630825.8136,172334.22,52280.417,418796
21138.80152,68475.308,665156.8935,178483.57,52668.239,426875
19246.39297,70263.084,721274.272,185747.47,51941.281,434218
17996.90109,70544.498,754284.6287,190035.38,51500.968,441641
17591.24427,69728.872,777583.1429,190726.88,51379.132,449111
17782.67416,72412.433,762833.4259,188600.8,51192.101,455804
18868.57069,74360.122,764399.9386,184057.29,50960.407,460573
20692.63975,74910.553,775950.9762,185260.25,51347.742,463785
24005.08794,74732.179,779235.8934,184334.62,53000.236,466884
27543.53305,72414.249,778865.8249,181908.23,54779.608,468237
29777.78812,74221.43,778465.4556,179739.42,56242.384,471045
30280.37229,75746.366,752351.9184,182692.35,58254.095,469930
29689.50171,74225.779,741575.9665,180271.3,58689.474,454858
28169.18842,73949.499,757428.8445,171042.4,54927.214,433528
26911.37928,71551.301,761188.6309,165982.28,50060.901,408035
25815.16243,67486.231,746321.0681,165097.95,46483.227,383644
25120.8487,63633.885,712624.4377,164447.42,43935.574,364471
23959.94076,60652.988,671572.5016,162298.2,42907.669,352477
22613.92738,58692.708,651352.0373,159055.03,42379.414,344914
21516.09842,57891.138,631664.5037,155532.57,42168.98,341090
21481.08947,57830.084,615652.0678,153167,42846.012,343887
21778.97238,57740.79,603981.7799,153640.39,45581.214,358380
22453.74363,59004.737,600447.6472,157943.13,51827.937,384393
22474.96424,64179.636,612802.581,164809.91,53846.102,408296
